Zip,Inland/Coastal,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved
29579.0,0,24,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
29566.0,0,25,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
29582.0,1,25,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
77062.0,0,26,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
77058.0,1,26,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
77015.0,1,27,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
77020.0,0,27,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
21403.0,1,28,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
21401.0,0,28,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
21122.0,1,29,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
21060.0,0,29,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
21220.0,1,30,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
21237.0,0,30,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
10305.0,1,31,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
10304.0,0,31,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
10306.0,0,32,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
10314.0,1,32,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
11214.0,1,33,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
11204.0,0,33,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
10023.0,0,34,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
10069.0,1,34,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
10003.0,0,35,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
10010.0,1,35,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
28468.0,1,36,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
28467.0,0,36,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
23502.0,0,37,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
23518.0,1,37,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
23666.0,0,38,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
23661.0,1,38,2019-08,,332840.31,49.59,83.69,51.36,56.06,84.27,57.82,57.24
36576.0,0,1,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
36532.0,1,1,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
36605.0,1,2,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
36606.0,0,2,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
99501.0,1,3,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
99508.0,0,3,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
94014.0,0,4,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
94015.0,1,4,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
93950.0,1,5,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
93940.0,0,5,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
93109.0,1,6,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
93108.0,0,6,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
77505.0,1,7,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
77504.0,0,7,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
19947.0,0,8,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
19968.0,1,8,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
19963.0,1,9,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
19960.0,0,9,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
19904.0,0,10,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
19901.0,1,10,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
19720.0,1,11,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
19702.0,0,11,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
33137.0,1,12,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
33127.0,0,12,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
33129.0,1,13,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
33145.0,0,13,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
33131.0,1,14,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
33130.0,0,14,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
33308.0,1,15,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
33309.0,0,15,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
33062.0,1,16,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
33060.0,0,16,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
32226.0,1,17,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
32218.0,0,17,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
96778.0,1,18,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
96771.0,0,18,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
70124.0,1,19,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
70118.0,0,19,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
70122.0,1,20,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
70119.0,0,20,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
70126.0,1,21,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
70116.0,0,21,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
39501.0,1,22,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
39503.0,0,22,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
29412.0,1,23,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
29407.0,0,23,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
29577.0,1,24,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
29579.0,0,24,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
29566.0,0,25,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
29582.0,1,25,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
77062.0,0,26,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
77058.0,1,26,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
77015.0,1,27,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
77020.0,0,27,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
21403.0,1,28,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
21401.0,0,28,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
21122.0,1,29,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
21060.0,0,29,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
21220.0,1,30,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
21237.0,0,30,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
10305.0,1,31,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
10304.0,0,31,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
10306.0,0,32,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
10314.0,1,32,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
11214.0,1,33,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
11204.0,0,33,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
10023.0,0,34,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
10069.0,1,34,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
10003.0,0,35,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
10010.0,1,35,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
28468.0,1,36,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
28467.0,0,36,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
23502.0,0,37,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
23518.0,1,37,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
23666.0,0,38,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
23661.0,1,38,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45
36576.0,0,1,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
36532.0,1,1,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
36605.0,1,2,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
36606.0,0,2,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
99501.0,1,3,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
99508.0,0,3,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
94014.0,0,4,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
94015.0,1,4,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
93950.0,1,5,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
93940.0,0,5,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
93109.0,1,6,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
93108.0,0,6,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
77505.0,1,7,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
77504.0,0,7,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
19947.0,0,8,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
19968.0,1,8,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
19963.0,1,9,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
19960.0,0,9,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
19904.0,0,10,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
19901.0,1,10,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
19720.0,1,11,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
19702.0,0,11,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
33137.0,1,12,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
33127.0,0,12,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
33129.0,1,13,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
33145.0,0,13,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
33131.0,1,14,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
33130.0,0,14,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
33308.0,1,15,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
33309.0,0,15,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
33062.0,1,16,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
33060.0,0,16,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
32226.0,1,17,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
32218.0,0,17,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
96778.0,1,18,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
96771.0,0,18,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
70124.0,1,19,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
70118.0,0,19,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
70122.0,1,20,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
70119.0,0,20,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
70126.0,1,21,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
70116.0,0,21,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
39501.0,1,22,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
39503.0,0,22,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
29412.0,1,23,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
29407.0,0,23,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
29577.0,1,24,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
29579.0,0,24,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
29566.0,0,25,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
29582.0,1,25,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
77062.0,0,26,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
77058.0,1,26,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
77015.0,1,27,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
77020.0,0,27,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
21403.0,1,28,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
21401.0,0,28,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
21122.0,1,29,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
21060.0,0,29,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
21220.0,1,30,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
21237.0,0,30,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
10305.0,1,31,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
10304.0,0,31,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
10306.0,0,32,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
10314.0,1,32,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
11214.0,1,33,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
11204.0,0,33,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
10023.0,0,34,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
10069.0,1,34,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
10003.0,0,35,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
10010.0,1,35,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
28468.0,1,36,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
28467.0,0,36,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
23502.0,0,37,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
23518.0,1,37,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
23666.0,0,38,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
23661.0,1,38,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15
36576.0,0,1,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
36532.0,1,1,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
36605.0,1,2,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
36606.0,0,2,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
99501.0,1,3,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
99508.0,0,3,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
94014.0,0,4,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
94015.0,1,4,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
93950.0,1,5,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
93940.0,0,5,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
93109.0,1,6,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
93108.0,0,6,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
77505.0,1,7,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
77504.0,0,7,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
19947.0,0,8,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
19968.0,1,8,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
19963.0,1,9,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
19960.0,0,9,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
19904.0,0,10,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
19901.0,1,10,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
19720.0,1,11,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
19702.0,0,11,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
33137.0,1,12,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
33127.0,0,12,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
33129.0,1,13,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
33145.0,0,13,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
33131.0,1,14,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
33130.0,0,14,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
33308.0,1,15,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
33309.0,0,15,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
33062.0,1,16,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
33060.0,0,16,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
32226.0,1,17,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
32218.0,0,17,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
96778.0,1,18,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
96771.0,0,18,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
70124.0,1,19,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
70118.0,0,19,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
70122.0,1,20,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
70119.0,0,20,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
70126.0,1,21,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
70116.0,0,21,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
39501.0,1,22,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
39503.0,0,22,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
29412.0,1,23,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
29407.0,0,23,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
29577.0,1,24,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
29579.0,0,24,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
29566.0,0,25,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
29582.0,1,25,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
77062.0,0,26,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
77058.0,1,26,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
77015.0,1,27,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
77020.0,0,27,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
21403.0,1,28,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
21401.0,0,28,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
21122.0,1,29,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
21060.0,0,29,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
21220.0,1,30,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
21237.0,0,30,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
10305.0,1,31,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
10304.0,0,31,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
10306.0,0,32,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
10314.0,1,32,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
11214.0,1,33,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
11204.0,0,33,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
10023.0,0,34,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
10069.0,1,34,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
10003.0,0,35,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
10010.0,1,35,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
28468.0,1,36,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
28467.0,0,36,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
23502.0,0,37,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
23518.0,1,37,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
23666.0,0,38,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
23661.0,1,38,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63
36576.0,0,1,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
36532.0,1,1,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
36605.0,1,2,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
36606.0,0,2,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
99501.0,1,3,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
99508.0,0,3,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
94014.0,0,4,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
94015.0,1,4,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
93950.0,1,5,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
93940.0,0,5,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
93109.0,1,6,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
93108.0,0,6,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
77505.0,1,7,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
77504.0,0,7,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
19947.0,0,8,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
19968.0,1,8,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
19963.0,1,9,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
19960.0,0,9,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
19904.0,0,10,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
19901.0,1,10,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
19720.0,1,11,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
19702.0,0,11,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
33137.0,1,12,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
33127.0,0,12,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
33129.0,1,13,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
33145.0,0,13,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
33131.0,1,14,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
33130.0,0,14,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
33308.0,1,15,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
33309.0,0,15,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
33062.0,1,16,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
33060.0,0,16,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
