Zip,Coastal/Inland,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved
93950.0,1,2,2016-01,993500.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
93109.0,1,3,2016-01,1450000.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
93108.0,0,3,2016-01,3975000.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
77505.0,1,4,2016-01,199900.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
77504.0,0,4,2016-01,,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
33137.0,1,5,2016-01,,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
33127.0,0,5,2016-01,,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
33129.0,1,6,2016-01,550000.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
33145.0,0,6,2016-01,366000.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
33131.0,1,7,2016-01,495000.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
33130.0,0,7,2016-01,439900.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
33308.0,1,8,2016-01,379900.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
33060.0,0,9,2016-01,259000.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
33062.0,1,9,2016-01,375000.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
70124.0,1,10,2016-01,459900.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
70118.0,0,10,2016-01,,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
70122.0,1,11,2016-01,189950.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
70119.0,0,11,2016-01,,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
70126.0,1,12,2016-01,116400.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
77062.0,0,13,2016-01,199950.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
77058.0,1,13,2016-01,,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
77015.0,1,14,2016-01,126000.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
10305.0,1,16,2016-01,439900.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
10304.0,0,16,2016-01,504000.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
10314.0,1,17,2016-01,394250.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
11204.0,0,18,2016-01,748000.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
11214.0,1,18,2016-01,599000.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
11209.0,1,19,2016-01,,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
10023.0,0,20,2016-01,,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
10069.0,1,20,2016-01,,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
10003.0,0,21,2016-01,,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
10010.0,1,21,2016-01,2400000.0,334690.41,34.63,99.75,38.42,40.19,100.02,43.99,44.09
94014.0,0,1,2016-02,680000.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
94015.0,1,1,2016-02,715000.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
93940.0,0,2,2016-02,732000.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
93950.0,1,2,2016-02,950000.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
93109.0,1,3,2016-02,1449000.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
93108.0,0,3,2016-02,3795000.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
77505.0,1,4,2016-02,199900.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
77504.0,0,4,2016-02,,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
33137.0,1,5,2016-02,,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
33127.0,0,5,2016-02,,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
33129.0,1,6,2016-02,585000.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
33145.0,0,6,2016-02,398950.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
33131.0,1,7,2016-02,490000.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
33130.0,0,7,2016-02,434000.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
33308.0,1,8,2016-02,399000.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
33060.0,0,9,2016-02,249950.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
33062.0,1,9,2016-02,366250.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
70124.0,1,10,2016-02,459450.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
70118.0,0,10,2016-02,,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
70122.0,1,11,2016-02,185250.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
70119.0,0,11,2016-02,309000.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
70126.0,1,12,2016-02,114900.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
77062.0,0,13,2016-02,211000.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
77058.0,1,13,2016-02,,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
77015.0,1,14,2016-02,129992.5,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
10305.0,1,16,2016-02,439900.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
10304.0,0,16,2016-02,459000.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
10314.0,1,17,2016-02,419900.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
11204.0,0,18,2016-02,699000.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
11214.0,1,18,2016-02,625000.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
11209.0,1,19,2016-02,,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
10023.0,0,20,2016-02,,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
10069.0,1,20,2016-02,,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
10003.0,0,21,2016-02,,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
10010.0,1,21,2016-02,2400000.0,334459.09,36.9,98.31,39.11,42.46,98.51,44.7,45.97
94014.0,0,1,2016-03,680000.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
94015.0,1,1,2016-03,749000.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
93940.0,0,2,2016-03,844000.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
93950.0,1,2,2016-03,910000.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
93109.0,1,3,2016-03,1399000.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
93108.0,0,3,2016-03,3795000.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
77505.0,1,4,2016-03,224000.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
77504.0,0,4,2016-03,199000.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
33137.0,1,5,2016-03,629900.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
33127.0,0,5,2016-03,,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
33129.0,1,6,2016-03,555000.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
33145.0,0,6,2016-03,392000.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
33131.0,1,7,2016-03,479950.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
33130.0,0,7,2016-03,420000.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
33308.0,1,8,2016-03,399900.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
33060.0,0,9,2016-03,258100.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
33062.0,1,9,2016-03,369000.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
70124.0,1,10,2016-03,472000.0,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
70118.0,0,10,2016-03,,333800.41,39.24,96.2,38.9,44.89,96.36,44.53,46.37
