Zip,Inland/Coastal,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved,LogPrice,PredLogPrice
36532.0,1,1,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.536244326175954
36605.0,1,2,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,11.3747854875883
36606.0,0,2,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,11.361097236975192
99501.0,1,3,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.579856700090186
99508.0,0,3,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.566168449477079
94014.0,0,4,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,13.521228481580714
94015.0,1,4,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,13.534916732193821
93950.0,1,5,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,13.66151771257497
93940.0,0,5,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,13.647829461961862
93109.0,1,6,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,14.869908199697452
93108.0,0,6,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,14.856219949084345
77505.0,1,7,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.284163702067918
77504.0,0,7,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.270475451454812
19947.0,0,8,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.54858004292679
19968.0,1,8,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.562268293539896
19963.0,1,9,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.412498134708656
19960.0,0,9,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.398809884095549
19904.0,0,10,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.282734132631397
19901.0,1,10,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.296422383244504
19720.0,1,11,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.267718143340492
19702.0,0,11,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.254029892727386
33137.0,1,12,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.946269922706083
33127.0,0,12,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.932581672092976
33129.0,1,13,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,13.05868934055496
33145.0,0,13,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,13.045001089941852
33131.0,1,14,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,13.068748559692253
33130.0,0,14,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,13.055060309079145
33308.0,1,15,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.613414728452835
33309.0,0,15,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.599726477839727
33062.0,1,16,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.809160383473005
33060.0,0,16,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.7954721328599
32226.0,1,17,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.341632777273867
32218.0,0,17,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.32794452666076
96778.0,1,18,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.259488436763876
96771.0,0,18,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.245800186150769
70124.0,1,19,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.957879365970442
70118.0,0,19,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.944191115357334
70122.0,1,20,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.510543255516199
70119.0,0,20,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.496855004903091
70126.0,1,21,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.112324115131027
70116.0,0,21,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.09863586451792
39501.0,1,22,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,11.706637702805514
39503.0,0,22,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,11.692949452192407
29412.0,1,23,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.681550036308957
29407.0,0,23,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.66786178569585
29577.0,1,24,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.127953439296867
29579.0,0,24,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.11426518868376
29566.0,0,25,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.241269394024444
29582.0,1,25,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.254957644637551
77062.0,0,26,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.244210331640783
77058.0,1,26,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.25789858225389
77015.0,1,27,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,11.741591626737911
77020.0,0,27,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,11.727903376124805
21403.0,1,28,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,13.156543337657594
21401.0,0,28,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,13.142855087044486
21122.0,1,29,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.679589327837357
21060.0,0,29,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.66590107722425
21220.0,1,30,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.31316121792588
21237.0,0,30,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.299472967312772
10305.0,1,31,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,13.073777547950781
10304.0,0,31,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,13.060089297337674
10306.0,0,32,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,13.071212817207421
10314.0,1,32,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,13.084901067820526
11214.0,1,33,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,13.47881447829061
11204.0,0,33,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,13.465126227677503
10023.0,0,34,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,14.75900307702451
10069.0,1,34,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,14.772691327637618
10003.0,0,35,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,14.766352952728093
10010.0,1,35,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,14.7800412033412
28468.0,1,36,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.319864373611798
28467.0,0,36,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.306176122998693
23502.0,0,37,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.341287622309116
23518.0,1,37,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.354975872922223
23666.0,0,38,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.067274612061016
23661.0,1,38,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,,12.080962862674124
36576.0,0,1,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.530407270173448
36532.0,1,1,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.544983371791009
36605.0,1,2,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,11.383524533203355
36606.0,0,2,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,11.368948431585794
99501.0,1,3,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.588595745705241
99508.0,0,3,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.574019644087683
94014.0,0,4,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,13.529079676191316
94015.0,1,4,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,13.543655777808876
93950.0,1,5,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,13.670256758190025
93940.0,0,5,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,13.655680656572464
93109.0,1,6,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,14.878647245312507
93108.0,0,6,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,14.864071143694947
77505.0,1,7,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.292902747682975
77504.0,0,7,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.278326646065414
19947.0,0,8,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.556431237537392
19968.0,1,8,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.571007339154951
19963.0,1,9,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.421237180323711
19960.0,0,9,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.40666107870615
19904.0,0,10,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.290585327241999
19901.0,1,10,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.30516142885956
19720.0,1,11,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.276457188955549
19702.0,0,11,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.261881087337988
33137.0,1,12,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.955008968321138
33127.0,0,12,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.940432866703578
33129.0,1,13,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,13.067428386170015
33145.0,0,13,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,13.052852284552454
33131.0,1,14,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,13.077487605307308
33130.0,0,14,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,13.062911503689747
33308.0,1,15,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.62215377406789
33309.0,0,15,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.60757767245033
33062.0,1,16,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.817899429088062
33060.0,0,16,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.803323327470501
32226.0,1,17,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.350371822888922
32218.0,0,17,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.335795721271362
96778.0,1,18,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.268227482378931
96771.0,0,18,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.25365138076137
70124.0,1,19,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.966618411585497
70118.0,0,19,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.952042309967938
70122.0,1,20,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.519282301131254
70119.0,0,20,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.504706199513693
70126.0,1,21,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.121063160746083
70116.0,0,21,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.106487059128522
39501.0,1,22,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,11.715376748420569
39503.0,0,22,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,11.700800646803009
29412.0,1,23,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.690289081924012
29407.0,0,23,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.675712980306454
29577.0,1,24,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.136692484911922
29579.0,0,24,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.122116383294362
29566.0,0,25,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.249120588635046
29582.0,1,25,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.263696690252607
77062.0,0,26,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.252061526251385
77058.0,1,26,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.266637627868946
77015.0,1,27,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,11.750330672352966
77020.0,0,27,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,11.735754570735407
21403.0,1,28,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,13.165282383272649
21401.0,0,28,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,13.150706281655088
21122.0,1,29,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.688328373452412
21060.0,0,29,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.673752271834852
21220.0,1,30,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.321900263540934
21237.0,0,30,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.307324161923374
10305.0,1,31,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,13.082516593565837
10304.0,0,31,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,13.067940491948276
10306.0,0,32,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,13.079064011818023
10314.0,1,32,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,13.093640113435583
11214.0,1,33,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,13.487553523905666
11204.0,0,33,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,13.472977422288105
10023.0,0,34,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,14.766854271635111
10069.0,1,34,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,14.781430373252674
10003.0,0,35,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,14.774204147338697
10010.0,1,35,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,14.788780248956256
28468.0,1,36,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.328603419226855
28467.0,0,36,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.314027317609295
23502.0,0,37,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.349138816919718
23518.0,1,37,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.363714918537278
23666.0,0,38,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.075125806671618
23661.0,1,38,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,,12.089701908289179
36576.0,0,1,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.498639430708584
36532.0,1,1,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.50962307161448
36605.0,1,2,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,11.348164233026825
36606.0,0,2,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,11.33718059212093
99501.0,1,3,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.553235445528712
99508.0,0,3,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.542251804622818
94014.0,0,4,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,13.497311836726452
94015.0,1,4,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,13.508295477632347
93950.0,1,5,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,13.634896458013495
93940.0,0,5,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,13.6239128171076
93109.0,1,6,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,14.843286945135977
93108.0,0,6,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,14.832303304230082
77505.0,1,7,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.257542447506445
77504.0,0,7,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.24655880660055
19947.0,0,8,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.524663398072528
19968.0,1,8,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.535647038978421
19963.0,1,9,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.385876880147181
19960.0,0,9,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.374893239241286
19904.0,0,10,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.258817487777135
19901.0,1,10,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.26980112868303
19720.0,1,11,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.241096888779017
19702.0,0,11,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.230113247873124
33137.0,1,12,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.919648668144609
33127.0,0,12,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.908665027238714
33129.0,1,13,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,13.032068085993485
33145.0,0,13,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,13.02108444508759
33131.0,1,14,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,13.042127305130778
33130.0,0,14,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,13.031143664224883
33308.0,1,15,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.58679347389136
33309.0,0,15,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.575809832985465
33062.0,1,16,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.78253912891153
33060.0,0,16,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.771555488005637
32226.0,1,17,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.315011522712393
32218.0,0,17,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.304027881806498
96778.0,1,18,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.232867182202401
96771.0,0,18,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.221883541296506
70124.0,1,19,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.931258111408967
70118.0,0,19,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.920274470503074
70122.0,1,20,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.483922000954724
70119.0,0,20,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.472938360048829
70126.0,1,21,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.085702860569553
70116.0,0,21,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.074719219663658
39501.0,1,22,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,11.68001644824404
39503.0,0,22,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,11.669032807338144
29412.0,1,23,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.654928781747483
29407.0,0,23,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.643945140841588
29577.0,1,24,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.101332184735393
29579.0,0,24,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.090348543829498
29566.0,0,25,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.217352749170182
29582.0,1,25,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.228336390076077
77062.0,0,26,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.22029368678652
77058.0,1,26,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.231277327692416
77015.0,1,27,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,11.714970372176436
77020.0,0,27,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,11.703986731270543
21403.0,1,28,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,13.129922083096119
21401.0,0,28,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,13.118938442190224
21122.0,1,29,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.652968073275883
21060.0,0,29,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.641984432369988
21220.0,1,30,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.286539963364405
21237.0,0,30,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.27555632245851
10305.0,1,31,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,13.047156293389307
10304.0,0,31,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,13.036172652483412
10306.0,0,32,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,13.047296172353159
10314.0,1,32,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,13.058279813259052
11214.0,1,33,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,13.452193223729136
11204.0,0,33,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,13.441209582823241
10023.0,0,34,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,14.735086432170247
10069.0,1,34,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,14.746070073076144
10003.0,0,35,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,14.742436307873831
10010.0,1,35,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,14.753419948779726
28468.0,1,36,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.293243119050324
28467.0,0,36,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.28225947814443
23502.0,0,37,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.317370977454853
23518.0,1,37,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.328354618360748
23666.0,0,38,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.043357967206754
23661.0,1,38,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6,,12.054341608112649
36576.0,0,1,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.496234151434816
36532.0,1,1,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.50694579174397
36605.0,1,2,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,11.345486953156316
36606.0,0,2,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,11.334775312847162
99501.0,1,3,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.550558165658202
99508.0,0,3,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.539846525349049
94014.0,0,4,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,13.494906557452683
94015.0,1,4,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,13.505618197761837
93950.0,1,5,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,13.632219178142986
93940.0,0,5,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,13.621507537833832
93109.0,1,6,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,14.840609665265468
93108.0,0,6,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,14.829898024956314
77505.0,1,7,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.254865167635934
77504.0,0,7,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.244153527326782
19947.0,0,8,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.52225811879876
19968.0,1,8,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.532969759107912
