Zip,Inland/Coastal,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved,PredPrice,PredLogPrice
29412.0,1,23,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,276617.0975657258,12.621993187868771
29407.0,0,23,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,329688.6658187463,12.614355667511457
29577.0,1,24,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,155328.51012444549,12.06839659085668
29579.0,0,24,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,208400.078377466,12.060759070499367
29566.0,0,25,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,232028.4448442381,12.187763275840052
29582.0,1,25,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,178956.87659121753,12.195400796197363
77062.0,0,26,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,221612.0533115546,12.19070421345639
77058.0,1,26,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,168540.48505853405,12.198341733813702
77015.0,1,27,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,110658.73495749752,11.682034778297725
77020.0,0,27,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,163730.3032105181,11.674397257940413
21403.0,1,28,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,443848.99338207545,13.096986489217407
21401.0,0,28,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,496920.5616350961,13.089348968860094
21122.0,1,29,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,272994.2326293871,12.62003247939717
21060.0,0,29,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,326065.80088240764,12.612394959039857
21220.0,1,30,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,185334.5574553518,12.253604369485691
21237.0,0,30,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,238406.1257083724,12.24596684912838
10305.0,1,31,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,416643.78375181474,13.014220699510595
10304.0,0,31,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,469715.35200483527,13.006583179153282
10306.0,0,32,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,467482.95868110424,13.017706699023028
10314.0,1,32,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,414411.3904280837,13.02534421938034
11214.0,1,33,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,639813.7284856208,13.419257629850422
11204.0,0,33,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,692885.2967386413,13.41162010949311
10023.0,0,34,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,2440099.4387079272,14.705496958840117
10069.0,1,34,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,2387027.8704549065,14.71313447919743
10003.0,0,35,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,2462760.7800133945,14.7128468345437
10010.0,1,35,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,2409689.211760374,14.720484354901014
28468.0,1,36,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,182278.12664035213,12.260307525171612
28467.0,0,36,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,235349.69489337268,12.2526700048143
23502.0,0,37,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,249515.41647380573,12.287781504124723
23518.0,1,37,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,196443.84822078515,12.295419024482035
23666.0,0,38,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,201364.04819423606,12.013768493876624
23661.0,1,38,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,148292.47994121548,12.021406014233936
36576.0,0,1,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,289449.592586092,12.449671575304887
36532.0,1,1,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,242345.44041191245,12.45511769462808
36605.0,1,2,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,62689.51648822623,11.293658856040427
36606.0,0,2,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,109793.66866240579,11.288212736717233
99501.0,1,3,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,250154.89246873657,12.498730068542315
99508.0,0,3,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,297259.0446429161,12.49328394921912
94014.0,0,4,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,716417.2476069332,13.448343981322754
94015.0,1,4,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,669313.0954327537,13.45379010064595
93950.0,1,5,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,754165.2497175222,13.580391081027097
93940.0,0,5,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,801269.4018917017,13.574944961703903
93109.0,1,6,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,2900808.482694261,14.78878156814958
93108.0,0,6,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,2947912.6348684407,14.783335448826385
77505.0,1,7,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,187901.39533629877,12.203037070520047
77504.0,0,7,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,235005.54751047833,12.197590951196853
19947.0,0,8,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,288777.2508357774,12.475695542668829
19968.0,1,8,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,241673.09866159782,12.481141661992025
19963.0,1,9,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,205422.86100661207,12.331371503160783
19960.0,0,9,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,252527.01318079163,12.325925383837589
19904.0,0,10,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,228963.29653470445,12.209849632373437
19901.0,1,10,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,181859.1443605249,12.215295751696631
19720.0,1,11,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,175381.59802837225,12.18659151179262
19702.0,0,11,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,222485.75020255178,12.181145392469427
33137.0,1,12,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,389202.412090675,12.86514329115821
33127.0,0,12,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,436306.56426485453,12.859697171835016
33129.0,1,13,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,414667.7171951912,12.977562709007087
33145.0,0,13,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,461771.8693693707,12.972116589683893
33131.0,1,14,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,410338.47877257416,12.98762192814438
33130.0,0,14,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,457442.63094675366,12.982175808821186
33308.0,1,15,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,279402.0318603772,12.532288096904963
33309.0,0,15,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,326506.18403455673,12.526841977581768
33062.0,1,16,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,320757.15871907625,12.728033751925134
33060.0,0,16,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,367861.31089325575,12.72258763260194
32226.0,1,17,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,189748.09011360805,12.260506145725994
32218.0,0,17,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,236852.2422877876,12.2550600264028
96778.0,1,18,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,175619.75412982353,12.178361805216003
96771.0,0,18,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,222723.9063040031,12.172915685892809
70124.0,1,19,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,377400.98504253884,12.87675273442257
70118.0,0,19,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,424505.1372167184,12.871306615099375
70122.0,1,20,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,233633.2742077065,12.429416623968326
70119.0,0,20,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,280737.42638188606,12.423970504645132
70126.0,1,21,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,193712.63288015898,12.031197483583155
70116.0,0,21,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,240816.7850543385,12.02575136425996
39501.0,1,22,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,103127.54758633008,11.625511071257641
39503.0,0,22,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,150231.69976050965,11.620064951934447
29412.0,1,23,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,274408.6060710562,12.600423404761086
29407.0,0,23,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,321512.7582452358,12.59497728543789
29577.0,1,24,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,153120.0186297759,12.046826807748996
29579.0,0,24,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,200224.17080395547,12.0413806884258
29566.0,0,25,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,223852.53727072757,12.168384893766484
29582.0,1,25,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,176748.385096548,12.173831013089679
77062.0,0,26,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,213436.14573804406,12.171325831382823
77058.0,1,26,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,166331.9935638645,12.176771950706017
77015.0,1,27,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,108450.24346282797,11.66046499519004
77020.0,0,27,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,155554.39563700755,11.655018875866844
21403.0,1,28,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,441640.50188740593,13.07541670610972
21401.0,0,28,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,488744.65406158555,13.069970586786527
21122.0,1,29,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,270785.74113471754,12.598462696289484
21060.0,0,29,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,317889.8933088971,12.59301657696629
21220.0,1,30,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,183126.0659606823,12.232034586378006
21237.0,0,30,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,230230.21813486185,12.226588467054812
10305.0,1,31,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,414435.29225714516,12.99265091640291
10304.0,0,31,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,461539.4444313247,12.987204797079714
10306.0,0,32,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,459307.0511075937,12.998328316949461
10314.0,1,32,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,412202.8989334142,13.003774436272655
11214.0,1,33,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,637605.2369909512,13.397687846742738
11204.0,0,33,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,684709.3891651308,13.392241727419544
10023.0,0,34,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,2431923.531134417,14.68611857676655
10069.0,1,34,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,2384819.378960237,14.691564696089745
10003.0,0,35,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,2454584.872439884,14.693468452470134
10010.0,1,35,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,2407480.720265704,14.698914571793328
28468.0,1,36,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,180069.63514568258,12.238737742063927
28467.0,0,36,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,227173.78731986214,12.233291622740733
23502.0,0,37,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,241339.5089002952,12.268403122051156
23518.0,1,37,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,194235.35672611563,12.27384924137435
23666.0,0,38,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,193188.14062072552,11.994390111803057
23661.0,1,38,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,146083.98844654596,11.99983623112625
36576.0,0,1,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,290885.6419257016,12.453075272390407
36532.0,1,1,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,242733.3487540675,12.458906298218425
36605.0,1,2,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,63077.42483038131,11.29744745963077
36606.0,0,2,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,111229.71800201536,11.291616433802753
99501.0,1,3,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,250542.80081089167,12.502518672132657
99508.0,0,3,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,298695.0939825257,12.496687646304641
94014.0,0,4,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,717853.2969465428,13.451747678408275
94015.0,1,4,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,669701.0037749088,13.457578704236292
93950.0,1,5,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,754553.1580596772,13.58417968461744
93940.0,0,5,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,802705.4512313113,13.578348658789423
93109.0,1,6,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,2901196.391036416,14.792570171739923
93108.0,0,6,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,2949348.6842080504,14.786739145911906
77505.0,1,7,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,188289.30367845384,12.20682567411039
77504.0,0,7,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,236441.5968500879,12.200994648282373
19947.0,0,8,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,290213.30017538695,12.479099239754351
19968.0,1,8,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,242061.0070037529,12.484930265582367
19963.0,1,9,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,205810.76934876712,12.335160106751127
19960.0,0,9,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,253963.0625204012,12.32932908092311
19904.0,0,10,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,230399.34587431402,12.213253329458958
19901.0,1,10,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,182247.05270267997,12.219084355286975
19720.0,1,11,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,175769.50637052732,12.190380115382965
19702.0,0,11,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,223921.79954216135,12.184549089554947
33137.0,1,12,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,389590.32043283,12.868931894748554
33127.0,0,12,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,437742.6136044641,12.863100868920537
33129.0,1,13,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,415055.62553734623,12.98135131259743
33145.0,0,13,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,463207.91870898026,12.975520286769413
33131.0,1,14,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,410726.38711472927,12.991410531734724
33130.0,0,14,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,458878.68028636323,12.985579505906706
33308.0,1,15,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,279789.9402025322,12.536076700495306
33309.0,0,15,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,327942.2333741663,12.530245674667288
33062.0,1,16,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,321145.06706123136,12.731822355515478
33060.0,0,16,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,369297.3602328653,12.72599132968746
32226.0,1,17,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,190135.9984557631,12.264294749316338
32218.0,0,17,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,238288.29162739718,12.25846372348832
96778.0,1,18,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,176007.66247197863,12.182150408806347
96771.0,0,18,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,224159.95564361266,12.17631938297833
70124.0,1,19,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,377788.89338469395,12.880541338012913
70118.0,0,19,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,425941.186556328,12.874710312184897
70122.0,1,20,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,234021.18254986158,12.43320522755867
70119.0,0,20,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,282173.47572149563,12.427374201730652
70126.0,1,21,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,194100.54122231406,12.034986087173499
70116.0,0,21,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,242252.83439394808,12.029155061345481
39501.0,1,22,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,103515.45592848516,11.629299674847985
39503.0,0,22,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,151667.74910011922,11.623468649019967
29412.0,1,23,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,274796.5144132113,12.604212008351428
29407.0,0,23,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,322948.80758484534,12.598380982523413
29577.0,1,24,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,153507.926971931,12.050615411339338
29579.0,0,24,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,201660.22014356503,12.04478438551132
29566.0,0,25,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,225288.58661033714,12.171788590852005
29582.0,1,25,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,177136.29343870305,12.177619616680023
77062.0,0,26,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,214872.19507765363,12.174729528468344
77058.0,1,26,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,166719.90190601957,12.180560554296362
77015.0,1,27,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,108838.15180498305,11.664253598780382
77020.0,0,27,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,156990.44497661712,11.658422572952366
21403.0,1,28,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,442028.41022956104,13.079205309700065
21401.0,0,28,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,490180.7034011951,13.073374283872047
21122.0,1,29,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,271173.64947687264,12.602251299879828
21060.0,0,29,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,319325.94264850667,12.59642027405181
21220.0,1,30,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,183513.97430283733,12.23582318996835
21237.0,0,30,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,231666.26747447142,12.229992164140333
10305.0,1,31,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,414823.20059930027,12.996439519993253
10304.0,0,31,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,462975.4937709343,12.990608494165235
10306.0,0,32,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,460743.10044720327,13.001732014034982
10314.0,1,32,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,412590.8072755693,13.007563039862998
11214.0,1,33,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,637993.1453331063,13.401476450333082
11204.0,0,33,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,686145.4385047404,13.395645424505064
10023.0,0,34,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,2433359.5804740265,14.68952227385207
10069.0,1,34,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,2385207.287302392,14.695353299680088
10003.0,0,35,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,2456020.921779494,14.696872149555656
10010.0,1,35,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,2407868.6286078594,14.702703175383672
28468.0,1,36,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,180457.54348783765,12.242526345654271
28467.0,0,36,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,228609.8366594717,12.236695319826254
23502.0,0,37,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,242775.55823990476,12.271806819136676
23518.0,1,37,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,194623.26506827067,12.277637844964694
23666.0,0,38,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,194624.1899603351,11.997793808888577
23661.0,1,38,2018-05,,333804.69,36.83,80.63,37.09,43.02,80.56,43.28,47.2,146471.896788701,12.003624834716595
36576.0,0,1,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,294159.8344200114,12.460835701745395
36532.0,1,1,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,243617.77977418105,12.467544314404407
36605.0,1,2,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,63961.855850494845,11.306085475816753
36606.0,0,2,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,114503.9104963252,11.299376863157741
99501.0,1,3,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,251427.2318310052,12.51115668831864
99508.0,0,3,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,301969.28647683555,12.50444807565963
94014.0,0,4,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,721127.4894408527,13.459508107763263
94015.0,1,4,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,670585.4347950224,13.466216720422274
93950.0,1,5,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,755437.5890797909,13.592817700803423
93940.0,0,5,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,805979.6437256212,13.586109088144411
93109.0,1,6,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,2902080.8220565296,14.801208187925905
93108.0,0,6,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,2952622.87670236,14.794499575266894
77505.0,1,7,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,189173.7346985674,12.215463690296373
77504.0,0,7,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,239715.78934439772,12.208755077637361
19947.0,0,8,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,293487.4926696968,12.48685966910934
19968.0,1,8,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,242945.43802386645,12.493568281768349
19963.0,1,9,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,206695.2003688807,12.343798122937109
19960.0,0,9,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,257237.25501471103,12.337089510278098
19904.0,0,10,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,233673.53836862388,12.221013758813946
19901.0,1,10,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,183131.48372279352,12.227722371472957
19720.0,1,11,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,176653.93739064084,12.199018131568947
19702.0,0,11,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,227195.9920364712,12.192309518909935
33137.0,1,12,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,390474.75145294354,12.877569910934536
33127.0,0,12,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,441016.80609877396,12.870861298275525
33129.0,1,13,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,415940.05655745976,12.989989328783413
33145.0,0,13,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,466482.1112032901,12.983280716124401
33131.0,1,14,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,411610.8181348428,13.000048547920706
33130.0,0,14,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,462152.8727806731,12.993339935261695
33308.0,1,15,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,280674.3712226458,12.544714716681288
33309.0,0,15,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,331216.42586847616,12.538006104022276
33062.0,1,16,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,322029.4980813449,12.74046037170146
33060.0,0,16,2018-06,,335455.09,38.54,80.74,38.11,44.73,80.64,44.32,48.06,372571.5527271752,12.733751759042448
